identity_id,lipid_name,nearest_neighbor_identity,nearest_neighbor_cosine_full,nearest_neighbor_cosine_reduced,nearest_neighbor_identity_reduced,full_neighbor_matched_cosine_reduced,nearest_full_tie,nearest_reduced_tie,top5_neighbor_identities,top5_cosines_full,top5_cosines_reduced,top5_neighbor_identities_reduced,same_class_nearest_cosine,cross_class_nearest_cosine,shared_fragment_count,shared_fragment_fraction,sharing_unit,reduced_definition,verified_fragment_labels
74,PA 20:4_22:6,PA 20:4_22:5,0.7982095714094045,0.6902678026652926,PE 20:4_20:4,0.6711241261281902,False,False,"[""PA 20:4_22:5"", ""PE 20:4_20:4"", ""PE O-18:2_20:4"", ""PE O-20:3_20:4"", ""PE O-20:2_20:4""]","[0.7982095714094045, 0.7848639622995441, 0.7681951743728146, 0.7665683699327244, 0.7515114591902178]","[0.6902678026652926, 0.6716593146568689, 0.6711241261281902, 0.6596548098445767, 0.6546628009401458]","[""PE 20:4_20:4"", ""PE O-20:3_20:4"", ""PA 20:4_22:5"", ""PE O-20:2_20:4"", ""PE 20:2_20:4""]",0.7982095714094045,0.7848639622995441,76,0.7169811320754716,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""p_glycerol"", ""sn1_fragment"", ""sn1_fragment_co2"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
75,PA 22:1_20:5,PE O-18:1_22:1,0.811451302003605,0.7486150597330697,PE O-18:1_22:1,0.7486150597330697,False,False,"[""PE O-18:1_22:1"", ""PE O-18:0_22:1"", ""PE O-16:0_22:1"", ""PE 17:0_22:1"", ""PE O-16:1_22:1""]","[0.811451302003605, 0.8009550287997924, 0.7881699237572288, 0.7660428209096792, 0.7618815309638097]","[0.7486150597330697, 0.7277453252086945, 0.7072195198709893, 0.6980504311571246, 0.6723162338421309]","[""PE O-18:1_22:1"", ""PE O-18:0_22:1"", ""PE O-16:0_22:1"", ""PE 17:0_22:1"", ""PE O-16:1_22:1""]",0.681832134463364,0.811451302003605,7,0.06796116504854369,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
76,PA 22:3_22:6,PE O-18:2_22:3,0.8510618059319754,0.786777429728176,PE O-18:2_22:3,0.786777429728176,False,False,"[""PE O-18:2_22:3"", ""PE O-18:3_22:3"", ""PE O-18:1_22:3"", ""PE O-16:1_22:3"", ""PE O-16:0_22:3""]","[0.8510618059319754, 0.8504633182003671, 0.8484316930520466, 0.844464583665799, 0.8383686221971386]","[0.786777429728176, 0.7849293847990968, 0.783247640860855, 0.78019356731473, 0.7695788597540805]","[""PE O-18:2_22:3"", ""PE O-18:3_22:3"", ""PE O-18:1_22:3"", ""PE O-16:1_22:3"", ""PE 18:1_22:3""]",0.8082835217214092,0.8510618059319754,9,0.08571428571428572,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
77,PA 22:4_22:5,PA 22:4_22:6,0.8242771610536952,0.6905912927752346,PA 22:4_22:6,0.6905912927752346,False,False,"[""PA 22:4_22:6"", ""PE O-16:1_22:4"", ""PE O-18:3_22:4"", ""PE O-18:2_22:4"", ""PE O-18:1_22:4""]","[0.8242771610536952, 0.6792009880828376, 0.6790793916971142, 0.6775351592516456, 0.6762420982045964]","[0.6905912927752346, 0.6139276637654199, 0.6125917004701474, 0.6124316995824521, 0.609831395575041]","[""PA 22:4_22:6"", ""PE O-16:1_22:4"", ""PE O-18:3_22:4"", ""PE O-18:2_22:4"", ""PE O-18:1_22:4""]",0.8242771610536952,0.6792009880828376,64,0.7901234567901234,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""p_glycerol"", ""sn1_fragment"", ""sn1_fragment_co2"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
78,PA 22:4_22:6,PA 22:4_22:5,0.8242771610536952,0.7545029308211287,PE O-16:1_22:4,0.6905912927752346,False,False,"[""PA 22:4_22:5"", ""PE O-16:1_22:4"", ""PE O-18:3_22:4"", ""PE O-18:2_22:4"", ""PE O-18:1_22:4""]","[0.8242771610536952, 0.8063818004289947, 0.8061894016147437, 0.8043587284893936, 0.8027799538435088]","[0.7545029308211287, 0.7528307297418376, 0.7526357501384819, 0.7494125888386167, 0.7468323467992901]","[""PE O-16:1_22:4"", ""PE O-18:3_22:4"", ""PE O-18:2_22:4"", ""PE O-18:1_22:4"", ""PE 18:1_22:4""]",0.8242771610536952,0.8063818004289947,64,0.7901234567901234,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""p_glycerol"", ""sn1_fragment"", ""sn1_fragment_co2"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
79,PA 22:5_22:5,PA 22:5_22:6,0.8877391657585793,0.8041251502839762,PA 22:5_22:6,0.8041251502839762,False,False,"[""PA 22:5_22:6"", ""PE O-16:1_22:5"", ""PE O-18:3_22:5"", ""PE O-18:2_22:5"", ""PE 18:2_22:5""]","[0.8877391657585793, 0.7280576093259447, 0.7245240729674941, 0.7181033537269944, 0.70738961335375]","[0.8041251502839762, 0.7252850638094156, 0.7199246841499395, 0.7160485136116298, 0.7124865799917576]","[""PA 22:5_22:6"", ""PE O-16:1_22:5"", ""PE O-18:3_22:5"", ""PE O-18:2_22:5"", ""PE 18:0_22:5""]",0.8877391657585793,0.7280576093259447,46,0.7419354838709677,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""p_glycerol"", ""sn1_fragment"", ""sn1_fragment_co2"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
80,PA 22:5_22:6,PA 22:5_22:5,0.8877391657585793,0.8041251502839762,PA 22:5_22:5,0.8041251502839762,False,False,"[""PA 22:5_22:5"", ""PE O-16:1_22:5"", ""PE O-18:3_22:5"", ""PE O-18:2_22:5"", ""PE 18:2_22:5""]","[0.8877391657585793, 0.7419536137977079, 0.7378862702157705, 0.731251705368924, 0.7212442419271187]","[0.8041251502839762, 0.7052502570756551, 0.699860746204828, 0.6960561148223875, 0.6922505006828227]","[""PA 22:5_22:5"", ""PE O-16:1_22:5"", ""PE O-18:3_22:5"", ""PE O-18:2_22:5"", ""PE 18:0_22:5""]",0.8877391657585793,0.7419536137977079,46,0.7419354838709677,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""p_glycerol"", ""sn1_fragment"", ""sn1_fragment_co2"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
81,PA 22:6_22:6,PE O-18:3_22:6,0.6634502848656467,0.6533520373515684,PE 18:0_22:6,0.6532201411180656,False,False,"[""PE O-18:3_22:6"", ""PE O-18:2_22:6"", ""PE 18:0_22:6"", ""PE 17:0_22:6"", ""PE 17:1_22:6""]","[0.6634502848656467, 0.6401433288517443, 0.6286003059170651, 0.6170995359099395, 0.6121833225140573]","[0.6533520373515684, 0.6532201411180656, 0.6376273438078243, 0.6364546089213962, 0.6347650051406125]","[""PE 18:0_22:6"", ""PE O-18:3_22:6"", ""PE 18:1_22:6"", ""PE O-18:2_22:6"", ""PE 17:0_22:6""]",0.43738107600657683,0.6634502848656467,20,0.2857142857142857,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""p_glycerol"", ""sn1_fragment"", ""sn1_fragment_co2"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
82,PS 14:0_20:0,PA 20:0_22:5,0.5917821710435544,0.8311834707370133,PS 16:0_18:0,0.25637832796087107,False,False,"[""PA 20:0_22:5"", ""PA 20:0_22:6"", ""PA 20:0_20:5"", ""PA 20:0_20:4"", ""PA 20:0_22:4""]","[0.5917821710435544, 0.5726817689898102, 0.5497285260530055, 0.5303258056756718, 0.5243154998182928]","[0.8311834707370133, 0.25637832796087107, 0.2391843239227962, 0.22301888960953117, 0.21552792942709792]","[""PS 16:0_18:0"", ""PA 20:0_22:5"", ""PA 20:0_22:6"", ""PA 20:0_22:4"", ""PA 20:0_20:4""]",0.47175489307181745,0.5917821710435544,45,0.41284403669724773,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""neutral_loss"", ""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
83,PS 14:0_20:1,PS 18:0_16:1,0.5507237251352833,0.8791632382442716,PS 18:0_16:1,0.8791632382442716,False,False,"[""PS 18:0_16:1"", ""PS 16:0_18:1"", ""PA 20:1_22:5"", ""PA 20:1_22:6"", ""PA 20:1_20:4""]","[0.5507237251352833, 0.5335845484743056, 0.32725043452165337, 0.3234880928926791, 0.28357343588034195]","[0.8791632382442716, 0.8678444934245122, 0.1581579508421474, 0.11521409414240538, 0.09866882183290412]","[""PS 18:0_16:1"", ""PS 16:0_18:1"", ""PS 14:0_20:0"", ""PS 14:0_22:1"", ""PA 20:1_22:6""]",0.5507237251352833,0.32725043452165337,13,0.10317460317460317,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""neutral_loss"", ""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
84,PS 14:0_22:0,PS 16:0_20:0,0.4206473327483794,0.5312302136796457,PS 16:0_20:0,0.5312302136796457,False,False,"[""PS 16:0_20:0"", ""PA 22:0_20:4"", ""PA 22:0_18:1"", ""PA 22:0_18:2"", ""PS 18:0_18:0""]","[0.4206473327483794, 0.33429468433065285, 0.31641084243274115, 0.3154388779393301, 0.29409121417537043]","[0.5312302136796457, 0.4695381529984401, 0.29013183784465557, 0.28158554933092955, 0.2586269510682528]","[""PS 16:0_20:0"", ""PS 18:0_18:0"", ""PA 22:0_20:4"", ""PA 22:0_18:1"", ""PA 22:0_18:2""]",0.4206473327483794,0.33429468433065285,18,0.13740458015267176,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""neutral_loss"", ""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
85,PS 14:0_22:1,PS 16:0_20:1,0.3776688339649247,0.4273488529672919,PS 18:0_18:1,0.4200126284996698,False,False,"[""PS 16:0_20:1"", ""PG 17:1_20:1"", ""PS 20:0_16:1"", ""PG 17:0_20:2"", ""PS 18:0_18:1""]","[0.3776688339649247, 0.36727004682924513, 0.36710736134060773, 0.3551865080681803, 0.3495826129326109]","[0.4273488529672919, 0.4200126284996698, 0.4178438216007977, 0.34270355396241153, 0.30028514022815833]","[""PS 18:0_18:1"", ""PS 16:0_20:1"", ""PS 20:0_16:1"", ""PG 17:0_20:1"", ""PG 17:1_20:1""]",0.3776688339649247,0.36727004682924513,18,0.13740458015267176,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""neutral_loss"", ""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
86,PS 14:0_22:2,PS 16:1_20:1,0.8421239646187579,0.8789657918145245,PS 16:1_20:1,0.8789657918145245,False,False,"[""PS 16:1_20:1"", ""PS 16:0_20:2"", ""PG 17:1_20:2"", ""PG 17:1_20:1"", ""PG 17:0_20:2""]","[0.8421239646187579, 0.5061548672663667, 0.39584227510161785, 0.3906064558451058, 0.3777550476737976]","[0.8789657918145245, 0.544624724162182, 0.4170703303568553, 0.4130175899818783, 0.3709319103841437]","[""PS 16:1_20:1"", ""PS 16:0_20:2"", ""PG 17:1_20:1"", ""PG 17:0_20:2"", ""PS 18:0_18:2""]",0.8421239646187579,0.39584227510161785,17,0.13385826771653545,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""neutral_loss"", ""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
87,PS 14:0_22:3,PS 16:1_20:2,0.839256980132579,0.8970279509041975,PS 16:1_20:2,0.8970279509041975,False,False,"[""PS 16:1_20:2"", ""PS 16:0_20:3"", ""PG 17:1_20:2"", ""PG 17:1_20:3"", ""PG 17:0_20:3""]","[0.839256980132579, 0.838889329029143, 0.3856799183064428, 0.3687906039951825, 0.3622553442112871]","[0.8970279509041975, 0.8862589426653021, 0.41338401932143304, 0.40733567584297475, 0.3486544028355838]","[""PS 16:1_20:2"", ""PS 16:0_20:3"", ""PG 17:1_20:2"", ""PG 17:0_20:3"", ""PS 18:0_18:3""]",0.839256980132579,0.3856799183064428,15,0.11811023622047244,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""neutral_loss"", ""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
88,PS 14:0_22:4,PS 16:0_20:4,0.9003462090462657,0.9623021534517806,PS 16:0_20:4,0.9623021534517806,False,False,"[""PS 16:0_20:4"", ""PS 16:1_20:3"", ""PG 17:1_20:3"", ""PG 17:0_20:4"", ""PS 18:1_18:3""]","[0.9003462090462657, 0.8789619023261364, 0.35332594386156946, 0.3233731456669085, 0.32204910475127807]","[0.9623021534517806, 0.946726526729312, 0.35202946964261933, 0.3386798050534976, 0.32869738865472364]","[""PS 16:0_20:4"", ""PS 16:1_20:3"", ""PS 18:2_18:2"", ""PG 17:1_20:3"", ""PG 17:0_20:4""]",0.9003462090462657,0.35332594386156946,13,0.09219858156028368,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""neutral_loss"", ""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
89,PS 16:0_18:0,PA 18:0_22:5,0.5956843738500195,0.8311834707370133,PS 14:0_20:0,0.24828771665127694,False,False,"[""PA 18:0_22:5"", ""PA 18:0_24:5"", ""PA 18:0_24:6"", ""PA 18:0_22:4"", ""PS 18:0_18:0""]","[0.5956843738500195, 0.5945559086200229, 0.5915500274022918, 0.5524023373348494, 0.5421893508085331]","[0.8311834707370133, 0.24828771665127694, 0.22773029668595274, 0.2217736688680707, 0.21455061771251116]","[""PS 14:0_20:0"", ""PA 18:0_22:5"", ""PA 18:0_22:4"", ""PA 16:0_24:4"", ""PA 16:0_24:5""]",0.5421893508085331,0.5956843738500195,43,0.41346153846153844,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""neutral_loss"", ""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
90,PS 16:0_18:1,PA 16:0_24:5,0.6004958313112825,0.9185186278476408,PS 18:0_16:1,0.22994641235286892,False,False,"[""PA 16:0_24:5"", ""PA 16:0_24:4"", ""PS 14:0_20:1"", ""PS 18:0_16:1"", ""PS 16:0_20:1""]","[0.6004958313112825, 0.5930022663295285, 0.5335845484743056, 0.531811826990108, 0.500745139547456]","[0.9185186278476408, 0.8678444934245122, 0.23870318070092855, 0.22994641235286892, 0.19544310532891176]","[""PS 18:0_16:1"", ""PS 14:0_20:1"", ""PA 16:0_24:4"", ""PA 16:0_24:5"", ""PS 16:0_20:1""]",0.5335845484743056,0.6004958313112825,32,0.2962962962962963,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""neutral_loss"", ""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
91,PS 16:0_18:2,PA 16:0_24:5,0.5002817715494365,0.9479241600420836,PS 16:1_18:1,0.12080165326846841,False,False,"[""PA 16:0_24:5"", ""PA 16:0_24:4"", ""PS 16:1_18:1"", ""PS 16:0_18:1"", ""PS 16:0_20:1""]","[0.5002817715494365, 0.4933101766955973, 0.44726592094766143, 0.43786643620015747, 0.4286445131600247]","[0.9479241600420836, 0.12533772272407215, 0.12080165326846841, 0.10470624542250884, 0.10133049278657334]","[""PS 16:1_18:1"", ""PA 16:0_24:4"", ""PA 16:0_24:5"", ""PS 16:0_20:1"", ""PS 16:0_18:1""]",0.44726592094766143,0.5002817715494365,32,0.2962962962962963,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""neutral_loss"", ""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
92,PS 16:0_20:0,PA 20:0_22:5,0.4688141932560555,0.6885995047386653,PS 18:0_18:0,0.2883948197886768,False,False,"[""PA 20:0_22:5"", ""PA 20:0_22:6"", ""PA 16:0_24:5"", ""PA 20:0_20:5"", ""PA 16:0_24:4""]","[0.4688141932560555, 0.4530711827227884, 0.4340668623263353, 0.43139295112059717, 0.42730485914582034]","[0.6885995047386653, 0.5312302136796457, 0.3098257346495239, 0.2982233246056024, 0.28929595332015384]","[""PS 18:0_18:0"", ""PS 14:0_22:0"", ""PA 16:0_24:4"", ""PA 16:0_24:5"", ""PS 16:0_20:1""]",0.4206473327483794,0.4688141932560555,45,0.3879310344827586,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""neutral_loss"", ""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
93,PS 16:0_20:1,PA 16:0_24:5,0.6641534926990758,0.6618241043846764,PS 18:0_18:1,0.5067282105022578,False,False,"[""PA 16:0_24:5"", ""PA 16:0_24:4"", ""PS 16:0_20:2"", ""PS 16:0_18:1"", ""PS 18:0_18:1""]","[0.6641534926990758, 0.6562731092947875, 0.5110456194106945, 0.500745139547456, 0.48062193903062395]","[0.6618241043846764, 0.6085206493924018, 0.5259831701110685, 0.5067282105022578, 0.4200126284996698]","[""PS 18:0_18:1"", ""PS 20:0_16:1"", ""PA 16:0_24:4"", ""PA 16:0_24:5"", ""PS 14:0_22:1""]",0.5110456194106945,0.6641534926990758,34,0.3008849557522124,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""neutral_loss"", ""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
94,PS 16:0_20:2,PS 18:0_18:2,0.6058878231957597,0.740528684688692,PS 18:0_18:2,0.740528684688692,False,False,"[""PS 18:0_18:2"", ""PA 16:0_24:5"", ""PS 16:1_20:1"", ""PA 16:0_24:4"", ""PS 16:0_20:1""]","[0.6058878231957597, 0.5445543145940511, 0.542067176854932, 0.5369998682534942, 0.5110456194106945]","[0.740528684688692, 0.6159845449009302, 0.5805824774298733, 0.544624724162182, 0.4134364560256969]","[""PS 18:0_18:2"", ""PS 16:1_20:1"", ""PS 18:1_18:1"", ""PS 14:0_22:2"", ""PA 16:0_24:4""]",0.6058878231957597,0.5445543145940511,17,0.125,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""neutral_loss"", ""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
95,PS 16:0_20:3,PS 14:0_22:3,0.838889329029143,0.8957054171839619,PS 16:1_20:2,0.8862589426653021,False,False,"[""PS 14:0_22:3"", ""PS 16:1_20:2"", ""PS 18:0_18:3"", ""PS 18:1_18:2"", ""PG 17:1_20:3""]","[0.838889329029143, 0.8054304571053639, 0.5232418551751968, 0.4224654849994109, 0.3258283671287927]","[0.8957054171839619, 0.8862589426653021, 0.5419507318029544, 0.4776054983818575, 0.35770065932067835]","[""PS 16:1_20:2"", ""PS 14:0_22:3"", ""PS 18:0_18:3"", ""PS 18:1_18:2"", ""PG 17:0_20:3""]",0.838889329029143,0.3258283671287927,15,0.11363636363636363,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""neutral_loss"", ""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
96,PS 16:0_20:4,PS 14:0_22:4,0.9003462090462657,0.9623021534517806,PS 14:0_22:4,0.9623021534517806,False,False,"[""PS 14:0_22:4"", ""PS 16:1_20:3"", ""PG 17:0_20:4"", ""PS 18:1_18:3"", ""PG 17:1_20:3""]","[0.9003462090462657, 0.8672208061638559, 0.3606145167269368, 0.3419097122668638, 0.3412467522869184]","[0.9623021534517806, 0.9555118455126731, 0.37889275683126783, 0.3531841105230688, 0.33912241858033104]","[""PS 14:0_22:4"", ""PS 16:1_20:3"", ""PS 18:2_18:2"", ""PS 18:1_18:3"", ""PG 17:0_20:4""]",0.9003462090462657,0.3606145167269368,13,0.09219858156028368,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""neutral_loss"", ""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
97,PS 16:0_20:5,PS 16:1_20:4,0.655392482595693,0.9479285490932985,PS 16:1_20:4,0.9479285490932985,False,False,"[""PS 16:1_20:4"", ""PA 16:0_24:5"", ""PA 16:0_24:4"", ""PS 16:0_20:1"", ""PS 16:0_18:1""]","[0.655392482595693, 0.474968979874249, 0.4658223770006319, 0.4183950344977285, 0.3806248293999625]","[0.9479285490932985, 0.31214475320673457, 0.26424630634459795, 0.1462265506505, 0.14266911008924285]","[""PS 16:1_20:4"", ""PG 17:0_20:5"", ""PG 17:1_20:4"", ""PE 20:0_20:5"", ""PA 16:0_24:4""]",0.655392482595693,0.474968979874249,51,0.5257731958762887,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""neutral_loss"", ""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
98,PS 18:0_16:1,PS 14:0_20:1,0.5507237251352833,0.9185186278476408,PS 16:0_18:1,0.8791632382442716,False,False,"[""PS 14:0_20:1"", ""PS 16:0_18:1"", ""PA 18:0_22:5"", ""PA 18:0_24:5"", ""PA 18:0_24:6""]","[0.5507237251352833, 0.531811826990108, 0.529851249218489, 0.52854378351165, 0.5270112583567813]","[0.9185186278476408, 0.8791632382442716, 0.14837192757340156, 0.14088832347248786, 0.14029857806342677]","[""PS 16:0_18:1"", ""PS 14:0_20:1"", ""PA 18:0_22:5"", ""PG 20:0_16:1"", ""PA 18:0_22:4""]",0.5507237251352833,0.529851249218489,13,0.10317460317460317,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""neutral_loss"", ""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
99,PS 16:1_18:1,PA 18:1_24:6,0.7013033019364242,0.9479241600420836,PS 16:0_18:2,0.14282039890635018,False,False,"[""PA 18:1_24:6"", ""PS 18:1_18:1"", ""PA 18:1_24:5"", ""PA 18:1_22:4"", ""PE 20:0_18:1""]","[0.7013033019364242, 0.6490227309122122, 0.6270295640864861, 0.5449454177162453, 0.5048891280333399]","[0.9479241600420836, 0.16067138754785643, 0.14860717400294893, 0.14282039890635018, 0.11719144006187507]","[""PS 16:0_18:2"", ""PS 18:1_18:1"", ""PA 18:1_22:4"", ""PA 18:1_24:6"", ""PA 18:1_24:5""]",0.6490227309122122,0.7013033019364242,42,0.3925233644859813,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""neutral_loss"", ""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
100,PS 20:0_16:1,PA 20:0_22:5,0.541166147718731,0.713204503253609,PS 18:0_18:1,0.33615466719934883,False,False,"[""PA 20:0_22:5"", ""PA 20:0_22:6"", ""PA 20:0_20:5"", ""PS 18:0_18:1"", ""PA 20:0_20:4""]","[0.541166147718731, 0.5404149895746653, 0.5147859341618694, 0.5117733211654493, 0.4933046738207327]","[0.713204503253609, 0.6085206493924018, 0.4345969526426484, 0.4178438216007977, 0.33615466719934883]","[""PS 18:0_18:1"", ""PS 16:0_20:1"", ""PG 20:0_16:1"", ""PS 14:0_22:1"", ""PA 20:0_22:5""]",0.5117733211654493,0.541166147718731,45,0.39823008849557523,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""neutral_loss"", ""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
101,PS 16:1_20:1,PS 14:0_22:2,0.8421239646187579,0.8789657918145245,PS 14:0_22:2,0.8789657918145245,False,False,"[""PS 14:0_22:2"", ""PS 16:0_20:2"", ""PS 18:0_18:2"", ""PG 17:1_20:1"", ""PG 17:1_20:2""]","[0.8421239646187579, 0.542067176854932, 0.41438251716718905, 0.34935183167190564, 0.3354286427841876]","[0.8789657918145245, 0.6159845449009302, 0.4774278531986899, 0.38201999157692845, 0.37327318721362945]","[""PS 14:0_22:2"", ""PS 16:0_20:2"", ""PS 18:0_18:2"", ""PG 17:1_20:1"", ""PG 17:0_20:2""]",0.8421239646187579,0.34935183167190564,17,0.13385826771653545,"observed channels, physical fragment envelopes only",full library molecular channel occupancy inverse square-root weight,"[""neutral_loss"", ""p_glycerol"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
