severity,dataset_id,lipid_name,K,replicate,state,X_hat,rho_zero,cone_isolation,max_fragment_cosine,collective_gain,abundance_multiplier,full_spectral_change,fragment_spectral_change,achieved_dropout_rate
MILD,MILD__HOLD_R2_K125,PG 16:0_22:6,125,R2,filter_loss,0.003798804283321561,4.344968612130462e-06,0.42771565508602566,0.9755490303044848,0.17342901101082447,0.5,0.0035863246382661362,0.005133708069018583,0.046511627906976744
MILD,MILD__HOLD_R2_K125,PG 16:1_20:1,125,R2,filter_loss,0.027798075986745385,2.14002091484784e-06,0.09626468926765062,0.9360510343034749,0.032094009427904344,0.689110922829001,0.00014154946035849214,0.02162659342799489,0.022727272727272728
MILD,MILD__HOLD_R2_K125,PG 16:1_22:3,125,R2,filter_loss,0.03839232353661928,1.687766038808839e-06,0.23838939494724698,0.9816952449555878,0.29010776373355207,1.8682084992203376,0.0029689467587183938,0.011172064022184958,0.046511627906976744
MILD,MILD__HOLD_R2_K125,PG 16:1_22:5,125,R2,filter_loss,0.014292364152858365,3.983102585857372e-07,0.33527002658239174,0.9821921171688058,0.16525580723594785,1.2101381550740857,0.0013743626973785616,0.0016358418510322714,0.060240963855421686
MILD,MILD__HOLD_R2_K125,PG 17:0_18:2,125,R2,filter_loss,0.021786161327461494,1.3747764161740775e-06,0.3764851143957298,0.9263229165510191,0.3987025973319038,1.8682084992203376,0.008230647100060384,0.016439132142790913,0.021505376344086023
MILD,MILD__HOLD_R2_K125,PG 17:0_20:0,125,R2,retained_true,0.027518349062199642,0.0020972087187443446,0.8310149974793403,0.9206618024583055,0.050880880759260116,2.0,0.003081353950645682,0.007454888958567052,0.08791208791208792
MILD,MILD__HOLD_R2_K125,PG 17:0_20:3,125,R2,filter_loss,0.032241409900209655,5.358954209544183e-07,0.15645235358917814,0.9898819477902964,0.24553643982354834,2.0,0.0011922815237459528,0.0006965114657125904,0.061855670103092786
MILD,MILD__HOLD_R2_K125,PG 17:0_20:4,125,R2,filter_loss,0.0055664562481664084,4.01519022208647e-07,0.333380957182523,0.9887826418894832,0.3019228169112968,0.5,0.0009626592846555537,0.0006253799471490629,0.029411764705882353
MILD,MILD__HOLD_R2_K125,PG 17:1_20:1,125,R2,filter_loss,0.014880722119464403,1.310976092632102e-06,0.266391512522408,0.9726361074886047,0.01725447718424139,2.0,4.577721397003298e-05,0.0002219708024051581,0.034482758620689655
MILD,MILD__HOLD_R2_K125,PG 17:1_20:4,125,R2,filter_loss,0.009039504586855852,7.594652990289931e-08,0.4831275545644737,0.9853779862370524,0.22593740389897193,0.7303443264893795,0.0021811563309734883,0.003555580182944329,0.02127659574468085
MILD,MILD__HOLD_R2_K125,PG 18:0_18:1,125,R2,filter_loss,0.011811506556970174,8.629641545079712e-07,0.22385302590484416,0.857321011866293,0.5499702514118422,1.2101381550740857,0.009484848876495366,0.014209638457357121,0.06329113924050633
MILD,MILD__HOLD_R2_K125,PG 18:0_20:5,125,R2,filter_loss,0.007548141179246851,5.4100876013802596e-08,0.3912132251385195,0.9850297730134422,0.3528221066303361,0.5,0.0008703065793419507,0.00036847638994674803,0.020833333333333332
MILD,MILD__HOLD_R2_K125,PG 18:1_18:1,125,R2,filter_loss,0.017309252996369175,3.6058689277624414e-08,0.20074680321951024,0.9552207873236039,0.5335974465364102,2.0,0.001967807797006671,0.0008816908419428948,0.034482758620689655
MILD,MILD__HOLD_R2_K125,PG 18:2_20:2,125,R2,filter_loss,0.020207562030325327,0.0,0.26810270421335247,0.9325718345250835,0.2603944544674466,2.0,7.151403581784344e-05,0.0005881280192069349,0.0898876404494382
MILD,MILD__HOLD_R2_K125,PG 20:1_18:3,125,R2,filter_loss,0.01191366591759275,1.235729569247234e-06,0.23811465068961957,0.9659907277452849,0.39065317821122125,1.0760213163243861,0.003301798627939889,0.0014211657860777605,0.013333333333333334
MILD,MILD__HOLD_R2_K125,PS 14:0_20:0,125,R2,retained_true,0.02753062190247923,0.00016719646893738994,0.6390062445975,0.6039215648852556,0.16709168430356958,2.0,0.0027541471004010054,0.0027427701343425426,0.013888888888888888
MILD,MILD__HOLD_R2_K125,PS 14:0_22:2,125,R2,filter_loss,0.005136831734582985,7.65172879315222e-07,0.4826107446087538,0.6351598729298585,0.056673251273551106,0.5,0.002331991978609671,0.013828208191141056,0.07142857142857142
MILD,MILD__HOLD_R2_K125,PS 16:0_20:3,125,R2,filter_loss,0.00550789343872425,0.0,0.31718607034211305,0.6379581944357362,0.2271159539431486,0.5,0.024743180600422243,0.0532754581349153,0.02631578947368421
MILD,MILD__HOLD_R2_K125,PS 16:0_20:5,125,R2,filter_loss,0.007007574547462458,4.624996450470104e-06,0.4925110672748304,0.5885323920958705,0.2627774230424914,0.5340342571614348,0.0034720204595677373,0.005312662972331572,0.02857142857142857
MILD,MILD__HOLD_R2_K125,PS 16:1_20:1,125,R2,retained_true,0.03114535035478314,0.00021423081892139753,0.4129541991564398,0.5415506422933887,0.12632979672586508,2.0,0.005809768621976241,0.013510185735995384,0.05405405405405406
MILD,MILD__HOLD_R2_K125,PS 16:1_20:4,125,R2,retained_true,0.034230494597053816,0.0004403364726306713,0.6316414058973379,0.55604981646135,0.12364708441998395,2.0,0.0006250680690788046,0.0006367104023839998,0.05128205128205128
MILD,MILD__HOLD_R2_K125,PS 17:0_18:1,125,R2,retained_true,0.007370680441017078,3.90845229632459e-05,0.6537549379034493,0.5358578664393875,0.1898482402281083,0.5,0.00248721638376892,0.002491653810229977,0.0410958904109589
MILD,MILD__HOLD_R2_K125,PS 18:0_16:1,125,R2,filter_loss,0.00941583644205417,2.092096370856657e-06,0.4974005788167513,0.5669019742880855,0.3372870145815912,0.689110922829001,0.007780393272455055,0.007796839687494228,0.014492753623188406
MILD,MILD__HOLD_R2_K125,PS 18:0_18:0,125,R2,retained_true,0.022668580213211477,1.9785122337095052e-05,0.4331045541325963,0.7822407069839156,0.19197976773862468,2.0,0.004926182990125705,0.004921859357551961,0.03773584905660377
MILD,MILD__HOLD_R2_K125,PS 18:0_18:3,125,R2,retained_true,0.025059273021891152,0.0003141110721083549,0.5738266720137706,0.6379581944357362,0.264601068755451,2.0,0.001516310654012143,0.0014631946069058044,0.06666666666666667
MILD,MILD__HOLD_R2_K125,PS 18:1_18:3,125,R2,retained_true,0.008474564599074237,4.0081093538981293e-05,0.6381277857367744,0.5253007492314473,0.23640738012806917,0.5340342571614348,0.002803569105580772,0.0028337271763367866,0.046875
MILD,MILD__HOLD_R2_K125,PS 20:0_16:1,125,R2,filter_loss,0.006365649645643439,0.0,0.49681824282241865,0.5478869149773706,0.34409744001467496,0.6170676298438253,0.059660803180161204,0.06023360124150534,0.06578947368421052
MILD,MILD__HOLD_R2_K175,PA 16:0_24:1,175,R2,filter_loss,0.013527085332257658,3.3716943457175157e-06,0.5504804076642431,0.883487638633687,0.19595790828137805,2.0,0.0018129815710938857,0.0005478222759552898,0.017857142857142856
MILD,MILD__HOLD_R2_K175,PA 16:0_24:4,175,R2,filter_loss,0.002665504688999068,0.0,0.2223063465458067,0.9171280506076233,0.17914163452145218,0.6170676298438253,0.04338089176146531,0.04345848797882845,0.04
MILD,MILD__HOLD_R2_K175,PA 18:0_22:0,175,R2,filter_loss,0.012189393247248107,3.9779584169340523e-07,0.3381799302246325,0.7789494468002593,0.44534403487199864,1.4538436095675817,0.0011921075225009847,0.0013569185606716605,0.05405405405405406
MILD,MILD__HOLD_R2_K175,PA 18:0_22:2,175,R2,filter_loss,0.001666506044704513,0.0,0.27393752390511106,0.8394493239810369,0.36260158405766385,0.6170676298438253,0.0031467721020281836,0.001963496628401451,0.05333333333333334
MILD,MILD__HOLD_R2_K175,PA 18:0_22:4,175,R2,filter_loss,0.012303882154973057,0.0,0.18925162859522815,0.8691673191165914,0.31323723028330897,0.5,0.0052424423533639075,0.005220284092495531,0.04878048780487805
MILD,MILD__HOLD_R2_K175,PA 18:0_24:1,175,R2,filter_loss,0.009214593196289965,0.0,0.3334734584306543,0.8793255202210899,0.22349976674487387,0.689110922829001,0.0006864036053716438,0.000725562654723011,0.05970149253731343
MILD,MILD__HOLD_R2_K175,PA 18:0_24:5,175,R2,filter_loss,0.0010391536628056909,5.509390691650403e-08,0.1609179673339711,0.923167578011941,0.23175005437601462,0.5,0.0008635904598484068,0.0008511644063095014,0.025
MILD,MILD__HOLD_R2_K175,PA 18:0_24:6,175,R2,filter_loss,0.012387476654243043,1.612064126153418e-06,0.1641748706562144,0.9374908882297373,0.19157325912956763,2.0,0.004642181796140066,0.004645773085514948,0.04878048780487805
MILD,MILD__HOLD_R2_K175,PA 18:1_22:1,175,R2,filter_loss,0.009462131396883025,9.356403230775059e-08,0.46175873097333114,0.9022714644699661,0.2905844069806663,0.7303443264893795,0.00041288798704874896,0.0012335033041256382,0.05405405405405406
MILD,MILD__HOLD_R2_K175,PA 18:1_22:3,175,R2,filter_loss,0.01691316147196167,1.1637532982898988e-05,0.26035456632127724,0.8639124793194024,0.33467634555443054,2.0,0.0026888722371033458,0.002139123678131294,0.03896103896103896
MILD,MILD__HOLD_R2_K175,PA 18:1_22:4,175,R2,filter_loss,0.010527182500602434,1.7035831987050324e-06,0.23118051955905902,0.7349039762795926,0.45741325188581883,2.0,0.004805814183295842,0.004868951904925756,0.024096385542168676
MILD,MILD__HOLD_R2_K175,PA 18:1_24:1,175,R2,filter_loss,0.007264395715973427,7.595704104634311e-07,0.4394175718623714,0.7742897189559598,0.30213238364332506,0.5,0.000759699939821834,0.0008438388853387879,0.015151515151515152
MILD,MILD__HOLD_R2_K175,PA 18:1_24:4,175,R2,filter_loss,0.006866033571139593,6.420759551192533e-08,0.2590661626283403,0.770029563231097,0.383684973635327,0.5,0.0010838412905258554,0.0010729791287783508,0.058823529411764705
MILD,MILD__HOLD_R2_K175,PA 18:1_24:6,175,R2,filter_loss,0.027903241651056235,2.2726262107229973e-06,0.25854770171004793,0.8317569743542244,0.311757671286486,2.0,0.010835595411361254,0.010851465233581492,0.07407407407407407
MILD,MILD__HOLD_R2_K175,PA 18:2_24:4,175,R2,filter_loss,0.005619002260890617,1.219045610689434e-07,0.33277246997096527,0.6495701338678831,0.4330785336890039,0.7802037075442214,0.0039133891856287795,0.003868713351689035,0.07058823529411765
MILD,MILD__HOLD_R2_K175,PA 18:2_24:5,175,R2,filter_loss,0.0012414096253729702,0.0,0.30902833514416345,0.8083196183923326,0.2868943377666932,0.5,0.004081604352916046,0.004077549062661889,0.06329113924050633
MILD,MILD__HOLD_R2_K175,PA 20:0_20:2,175,R2,solver_miss,4.7769567802689736e-05,,0.2807555140432376,0.7492730089935543,0.49169235917013354,0.5,0.001564770493217682,0.0014533126063535073,0.04054054054054054
MILD,MILD__HOLD_R2_K175,PA 20:0_20:3,175,R2,filter_loss,0.010372705828342894,0.0,0.28594755195446475,0.8048190171061798,0.4076195370011738,1.4538436095675817,0.008036960110991642,0.00976471434619064,0.07317073170731707
MILD,MILD__HOLD_R2_K175,PA 20:0_20:4,175,R2,solver_miss,0.0,,0.1645114953783594,0.8957566529041909,0.3424625013635971,0.7303443264893795,0.0275152521851324,0.02927579501551658,0.0449438202247191
MILD,MILD__HOLD_R2_K175,PA 20:0_22:1,175,R2,filter_loss,0.007016316448929099,0.0,0.3017443733307278,0.7600275012777736,0.3861256918000734,0.689110922829001,0.003709424811556894,0.003737143717409519,0.025974025974025976
MILD,MILD__HOLD_R2_K175,PA 20:0_22:4,175,R2,filter_loss,0.00939381240400324,0.0,0.241048023112079,0.8303328039494347,0.3429309669132585,0.5,0.060892874707397016,0.06298741883866765,0.046511627906976744
MILD,MILD__HOLD_R2_K175,PA 20:0_22:6,175,R2,filter_loss,0.007319890809323231,0.0,0.18342642508946627,0.9361340206999159,0.20227608263374897,0.5,0.004776696328855912,0.004726570921992357,0.07142857142857142
MILD,MILD__HOLD_R2_K175,PA 20:1_20:1,175,R2,filter_loss,0.012945852995285556,2.590125391033238e-06,0.4231895167566119,0.9753576763078726,0.3291536211973855,0.5,0.0010118669186879314,0.002037990335239992,0.06818181818181818
MILD,MILD__HOLD_R2_K175,PA 20:1_22:1,175,R2,filter_loss,0.005796734368134193,2.430592831855673e-07,0.48292710886676304,0.8982874947005188,0.22073574264275386,0.7802037075442214,0.018562907982432097,0.02491796284808878,0.07894736842105263
MILD,MILD__HOLD_R2_K175,PA 20:1_22:3,175,R2,filter_loss,0.014761163059172829,2.503282421819822e-19,0.33476954438953394,0.8781031661032047,0.24658711409645712,1.8682084992203376,0.018403108017956193,0.021063832308081065,0.06329113924050633
MILD,MILD__HOLD_R2_K175,PA 20:1_22:5,175,R2,filter_loss,0.01268177043580624,1.4518815552907484e-06,0.22030580527220145,0.8930555529932804,0.2632540567277174,2.0,0.0030627099534888957,0.0029952224810618766,0.0125
MILD,MILD__HOLD_R2_K175,PA 20:1_22:6,175,R2,filter_loss,0.015455150270045381,1.4089775769997385e-07,0.23670331410171605,0.9753576763078726,0.2468565478982028,1.0760213163243861,0.0025643340536040116,0.0025700567332332946,0.06172839506172839
MILD,MILD__HOLD_R2_K175,PA 20:3_22:4,175,R2,filter_loss,0.0026895854549761006,0.0,0.402579539322542,0.7488776965339671,0.3030548023026991,0.5,0.0032054403866504932,0.003222308663755058,0.09302325581395349
MILD,MILD__HOLD_R2_K175,PA 20:4_22:4,175,R2,filter_loss,0.003908297438798363,2.1557743329061565e-06,0.48634054946811606,0.6664725514235691,0.28586225820427874,0.5,0.014403718647744035,0.015260405212573436,0.03225806451612903
MILD,MILD__HOLD_R2_K175,PA 22:0_18:2,175,R2,filter_loss,0.005450348754135441,2.503282421819822e-19,0.34226134747101367,0.761776416520081,0.4474985059635067,1.0760213163243861,0.0030674863975856947,0.0028834133419998187,0.0547945205479452
MILD,MILD__HOLD_R2_K175,PA 22:0_20:1,175,R2,filter_loss,0.011714943153924228,1.0626518536468458e-05,0.4020166500263304,0.8495611434984474,0.2527636987135384,1.0760213163243861,0.01593733933205499,0.018926282928069638,0.04
MILD,MILD__HOLD_R2_K175,PA 22:0_20:3,175,R2,filter_loss,0.009114873362270034,5.232125059085359e-06,0.4070101497165706,0.700138513759436,0.38977747877753405,0.5,0.009922850596979504,0.01301240678684945,0.02631578947368421
MILD,MILD__HOLD_R2_K175,PA 22:0_20:4,175,R2,filter_loss,0.023287140369121797,1.0486696334623814e-06,0.4550397992700734,0.7513055221510871,0.3384293666283728,2.0,0.0023387656878122165,0.0024800429863981455,0.04819277108433735
MILD,MILD__HOLD_R2_K175,PA 22:1_18:2,175,R2,filter_loss,0.020529244545304876,1.4017600496919764e-05,0.3672416022212644,0.8804726866933393,0.42728280324989093,2.0,0.006605096516895115,0.006326827710238514,0.02702702702702703
MILD,MILD__HOLD_R2_K175,PA 22:1_20:2,175,R2,filter_loss,0.012238561743649842,5.006564843639644e-19,0.43337633237958284,0.8789327040599717,0.27097424872123554,2.0,0.0080624691981116,0.011981980213494614,0.04
MILD,MILD__HOLD_R2_K175,PA 22:1_20:3,175,R2,retained_true,0.00855535126782422,2.1478699026287578e-05,0.47201880717776407,0.8266719825061805,0.24944586960093668,0.5340342571614348,0.010869264824328262,0.012492854571788947,0.05194805194805195
MILD,MILD__HOLD_R2_K175,PA 22:1_20:5,175,R2,filter_loss,0.006590012202244736,8.405694076487139e-07,0.35373566324826666,0.8941830868357824,0.2306843778836697,0.5,0.0036393607382263493,0.003952696241691589,0.025
MILD,MILD__HOLD_R2_K175,PA 22:5_22:5,175,R2,filter_loss,0.007397704596768425,1.9057051639233223e-07,0.37471749963267753,0.9264320052062154,0.08562930665407442,0.8939526432607221,0.05654517952012661,0.05902033614793045,0.10869565217391304
MILD,MILD__HOLD_R2_K175,PA 22:6_22:6,175,R2,retained_true,0.016579814060871837,4.553945570015409e-05,0.5618631902016936,0.691000163096786,0.18635717808006635,2.0,0.00917253164779075,0.009477089595620991,0.0625
MILD,MILD__HOLD_R2_K175,PA 24:1_18:2,175,R2,filter_loss,0.010923089031104404,9.368655937397936e-06,0.416531063009088,0.7481851339902038,0.35294871355264307,1.0000000000000002,0.0021331576615825076,0.0017595765424679444,0.045454545454545456
MILD,MILD__HOLD_R2_K175,PC 14:0_20:2,175,R2,filter_loss,0.010946926520598402,1.152394859966403e-06,0.3254331442131747,0.6041425983942957,0.4715533114037237,0.8939526432607221,0.007462943955335866,0.007518058498400038,0.05
MILD,MILD__HOLD_R2_K175,PC 14:0_20:4,175,R2,retained_true,0.007346163974109657,7.124098498408284e-05,0.6036768381098416,0.7745273553735048,0.030942368542241527,0.7802037075442214,0.0018490512821154326,0.0018224172135786754,0.012048192771084338
MILD,MILD__HOLD_R2_K175,PC 14:1_20:1,175,R2,retained_true,0.019652131153145225,4.448316083443635e-05,0.4158486366407816,0.6900215947371616,0.30806497780657766,2.0,0.0002922287015207914,0.00029117252372179436,0.012987012987012988
MILD,MILD__HOLD_R2_K175,PC 16:0_18:0,175,R2,filter_loss,0.007961649052187426,1.848162947885329e-06,0.49212912704514206,0.6471130837014081,0.2680149501547328,0.7802037075442214,0.004063515546806951,0.004072487376110989,0.07058823529411765
MILD,MILD__HOLD_R2_K175,PC 16:0_18:1,175,R2,filter_loss,0.002149655178985742,0.0,0.3986166534022413,0.6482926248318512,0.4109027795617344,0.5340342571614348,0.002719818573634347,0.002719800540087247,0.11594202898550725
MILD,MILD__HOLD_R2_K175,PC 16:0_18:2,175,R2,filter_loss,0.03930793118874778,3.6593405664009746e-06,0.3131917397743864,0.5996238721920917,0.4899091295507795,2.0,0.06290873847509104,0.06290881606687038,0.05747126436781609
MILD,MILD__HOLD_R2_K175,PC 16:1_18:1,175,R2,filter_loss,0.006227265111074292,3.3836831661856884e-08,0.3710824945274597,0.6900215947371616,0.3528311199198995,2.0,0.005740128810954093,0.005740337720885114,0.06521739130434782
MILD,MILD__HOLD_R2_K175,PC 16:1_18:2,175,R2,retained_true,0.020671681811909176,2.5808918075919477e-05,0.6451321224456396,0.494520891089959,0.2246564065829395,2.0,0.07762520620459001,0.07763217030105019,0.06666666666666667
MILD,MILD__HOLD_R2_K175,PC 20:0_14:1,175,R2,filter_loss,0.005181077562611895,3.5399508258848585e-08,0.593367589246976,0.47707361889437966,0.2851238976272237,0.6170676298438253,0.002188794125086768,0.0021900445777822686,0.05333333333333334
MILD,MILD__HOLD_R2_K175,PC O-16:0_17:0,175,R2,retained_true,0.009521945630908678,0.00011297188516399599,0.7536429126805174,0.6594747873316874,0.016839149861247793,0.689110922829001,0.0021199241046659933,0.002119924212811153,0.0
MILD,MILD__HOLD_R2_K175,PC O-16:1_18:1,175,R2,retained_true,0.011129577555795585,0.0002524799764997633,0.8076497414228311,0.6052609717953458,0.02991086558637346,1.0000000000000002,0.0011780312079956445,0.0011619748561649823,0.08571428571428572
MILD,MILD__HOLD_R2_K175,PE 16:0_22:1,175,R2,filter_loss,0.008508041117110426,1.1188238282539593e-06,0.20454583643989277,0.8508967724619106,0.32715941021570594,1.4538436095675817,0.0026095936024855826,0.0026208471119697485,0.09259259259259259
MILD,MILD__HOLD_R2_K175,PE 16:0_22:2,175,R2,filter_loss,0.008770557212301959,0.0,0.1886425381510025,0.8572487991575071,0.3301179135196991,2.0,0.0008072029675337822,0.0008077406273154786,0.017543859649122806
MILD,MILD__HOLD_R2_K175,PE 16:0_22:4,175,R2,filter_loss,0.010195713546647021,9.256997552626048e-09,0.15895469448868532,0.9923755383909935,0.2386585476665622,2.0,0.0026445506599418467,0.0026437613959471307,0.015625
MILD,MILD__HOLD_R2_K175,PE 16:0_24:5,175,R2,filter_loss,0.005962739150426924,1.1727571915744536e-06,0.21271686018449112,0.9348240213453116,0.1546244672974381,0.5,0.001921353681188731,0.001875379517050746,0.06896551724137931
MILD,MILD__HOLD_R2_K175,PE 16:0_24:6,175,R2,filter_loss,0.02388263201386946,5.006564843639644e-19,0.354462542162506,0.9120817497666402,0.1077393979106176,2.0,0.012594339890680706,0.012384383975249547,0.04838709677419355
MILD,MILD__HOLD_R2_K175,PE 16:1_22:1,175,R2,filter_loss,0.003378428014068737,0.0,0.29634414058106057,0.6962164662208943,0.4407404219699385,1.0000000000000002,0.00808124486543349,0.008570132244739348,0.05660377358490566
MILD,MILD__HOLD_R2_K175,PE 16:1_22:3,175,R2,filter_loss,0.023293336030392173,2.503282421819822e-19,0.12325824954460242,0.9816952449555878,0.20295021528294271,2.0,8.291252553216388e-05,8.291775400715018e-05,0.05357142857142857
MILD,MILD__HOLD_R2_K175,PE 16:1_22:4,175,R2,filter_loss,0.001689004405466955,7.48594993032387e-07,0.11707440620301834,0.9872300880237134,0.16084900498979865,0.5,0.0007842304184302318,0.0007842322844462402,0.031746031746031744
MILD,MILD__HOLD_R2_K175,PE 16:1_22:6,175,R2,filter_loss,0.018247174756044218,2.7571826268242854e-06,0.2519478993591113,0.9780045750710121,0.13185464506752925,2.0,0.0014294605966203022,0.0014300496428103493,0.09836065573770492
MILD,MILD__HOLD_R2_K175,PE 17:0_20:0,175,R2,filter_loss,0.0013694609270825694,2.4157198072015383e-06,0.2698075638945543,0.9206618024583055,0.26327938903853587,0.5,0.001887741959508804,0.0017402936546969672,0.07936507936507936
MILD,MILD__HOLD_R2_K175,PE 17:0_22:2,175,R2,filter_loss,0.010096345085159199,5.006564843639644e-19,0.13503108538528152,0.9386569008618137,0.21734595795940753,2.0,0.0011864621584661839,0.0011931643887791443,0.0
MILD,MILD__HOLD_R2_K175,PE 17:0_22:4,175,R2,filter_loss,0.009645655886405306,1.913484248758765e-06,0.16492324087593133,0.9518068384474951,0.1688292372948361,1.0000000000000002,0.003262250096318753,0.003098515234440602,0.04411764705882353
MILD,MILD__HOLD_R2_K175,PE 17:0_22:5,175,R2,retained_true,0.01678919654870112,1.9328786904110248e-05,0.20553202250395822,0.9211023236447361,0.22285151703158326,2.0,0.0012394890093427868,0.0012522411101744124,0.030303030303030304
MILD,MILD__HOLD_R2_K175,PE 17:0_22:6,175,R2,retained_true,0.015868964512488867,2.1930972313192947e-05,0.31244709118745745,0.8271838267520604,0.30433218821543645,2.0,0.017611707508774055,0.01838682715755835,0.12121212121212122
MILD,MILD__HOLD_R2_K175,PE 17:1_20:1,175,R2,filter_loss,0.00518633810683461,5.610705750819742e-09,0.2809048613188857,0.9726361074886047,0.3272746898881621,0.7802037075442214,0.0022883291685498186,0.0024144226540380176,0.08196721311475409
MILD,MILD__HOLD_R2_K175,PE 17:1_20:3,175,R2,filter_loss,0.004052969072806604,4.841780628207288e-07,0.17058675100295786,0.9942019114139844,0.23344250644858108,0.5,0.0217430849925212,0.02209873193679912,0.1
MILD,MILD__HOLD_R2_K175,PE 17:1_22:5,175,R2,filter_loss,0.010511174969067467,8.38384607845054e-07,0.1734421065443991,0.9209267513286628,0.23190880091119995,0.5,0.0016810239978535257,0.0016830515975861937,0.06349206349206349
MILD,MILD__HOLD_R2_K175,PE 17:1_22:6,175,R2,filter_loss,0.00804428044297687,3.5676173046491136e-06,0.2805102678681988,0.8065738667783828,0.34444630313629093,1.2101381550740857,0.0021298269298372086,0.002090265847873085,0.1111111111111111
MILD,MILD__HOLD_R2_K175,PE 18:0_20:1,175,R2,filter_loss,0.021037380927441462,3.102481383378882e-07,0.25393425517668783,0.9625905679777863,0.1807537946676117,2.0,0.0011387468614931784,0.0008336602771666923,0.046153846153846156
MILD,MILD__HOLD_R2_K175,PE 18:0_20:3,175,R2,filter_loss,0.0039043734901377234,0.0,0.19168425851262216,0.9604368385083139,0.1400403915099126,0.6170676298438253,0.00019942539037831608,0.0002018506253916863,0.03125
MILD,MILD__HOLD_R2_K175,PE 18:0_20:5,175,R2,filter_loss,0.012763139398471122,9.037107823144784e-07,0.4239120961696826,0.9850297730134422,0.320123235599173,2.0,0.0011396559714325072,0.0011919672869405984,0.02666666666666667
MILD,MILD__HOLD_R2_K175,PE 18:1_20:2,175,R2,filter_loss,0.00138009449184645,5.517847985180363e-07,0.23433578314102768,0.9251187567839819,0.20375319449318544,0.7303443264893795,0.0008310407557433619,0.00014275590517265346,0.014285714285714285
MILD,MILD__HOLD_R2_K175,PE 18:1_20:5,175,R2,filter_loss,0.005636511111885793,0.0,0.3998586987063159,0.9724669479844656,0.2358672544872255,0.6170676298438253,0.0008012039054279274,0.0008606088188597427,0.0375
MILD,MILD__HOLD_R2_K175,PE 18:1_22:2,175,R2,filter_loss,0.010718302143174983,2.588012684548901e-06,0.12985107942569446,0.9248799886279087,0.2737586242615052,0.689110922829001,0.0021254478117591624,0.002124672815584927,0.058823529411764705
MILD,MILD__HOLD_R2_K175,PE 18:1_22:3,175,R2,filter_loss,0.008550095028809771,0.0,0.10400557506001402,0.9605256779361461,0.1742934444820513,0.7802037075442214,0.0035822472545240513,0.0035823397963168357,0.058823529411764705
MILD,MILD__HOLD_R2_K175,PE 18:1_22:4,175,R2,filter_loss,0.012114196273585938,0.0,0.11052846478170081,0.969840644646915,0.13562077871750905,0.8939526432607221,0.0002187931374144636,0.00021536997653726075,0.05333333333333334
MILD,MILD__HOLD_R2_K175,PE 18:1_22:5,175,R2,filter_loss,0.013232340008958489,0.0,0.19163429981325247,0.9256344671279978,0.2133913524062529,1.4538436095675817,0.000883079450688995,0.0008913924319237099,0.028169014084507043
MILD,MILD__HOLD_R2_K175,PE 18:1_22:6,175,R2,filter_loss,0.0023481430991773825,0.0,0.3159564682544253,0.8033916799379116,0.3147345109004634,0.5340342571614348,0.004215489361945601,0.004259121098188823,0.015384615384615385
MILD,MILD__HOLD_R2_K175,PE 18:2_20:2,175,R2,filter_loss,0.01062667709628638,1.5978486477154366e-07,0.18632332063996887,0.930785287256962,0.4829206823131476,2.0,0.0008037372846143587,0.0008063023806984537,0.028985507246376812
MILD,MILD__HOLD_R2_K175,PE 18:2_22:2,175,R2,filter_loss,0.010717319266426273,0.0,0.1271355008514916,0.9008257061441529,0.3075663178035413,1.8682084992203376,0.0003045712876184048,0.000304167674782585,0.05970149253731343
MILD,MILD__HOLD_R2_K175,PE 18:3_20:4,175,R2,filter_loss,0.0036238491486935824,1.350519943129266e-07,0.15717262060050777,0.9796724074104938,0.3020809046376558,0.5,0.006280647038709897,0.0062955661135006835,0.04054054054054054
MILD,MILD__HOLD_R2_K175,PE 20:0_20:3,175,R2,filter_loss,0.005257769403825327,2.622541929990903e-07,0.23032749244938702,0.9788474233762352,0.09767313679891157,1.0760213163243861,0.021471551927456423,0.022981147873066488,0.1206896551724138
MILD,MILD__HOLD_R2_K175,PE 20:0_20:5,175,R2,filter_loss,0.011890992607083102,2.184787160879576e-07,0.42609430792144315,0.8451414828957593,0.30776996621138847,0.7802037075442214,0.002121680792026015,0.0022945694826855823,0.04225352112676056
MILD,MILD__HOLD_R2_K175,PE 20:1_18:2,175,R2,filter_loss,0.005671880530832852,1.6688549478798813e-19,0.3477875659110764,0.8910754995054128,0.2892279401300275,0.5,0.0915750292343036,0.10181200158881287,0.07142857142857142
MILD,MILD__HOLD_R2_K175,PE 20:1_20:3,175,R2,filter_loss,0.014925347302822037,7.255134248587715e-08,0.15409170574418976,0.9673598800301968,0.13448997604329319,1.2101381550740857,0.000491030613383403,0.000468651826536548,0.03773584905660377
MILD,MILD__HOLD_R2_K175,PE 20:1_20:4,175,R2,solver_miss,6.95600461008524e-05,,0.22946614386916517,0.9422890778439277,0.1647009138898418,0.5,0.0011668996450705515,0.0009797108106910368,0.0410958904109589
MILD,MILD__HOLD_R2_K175,PE 20:1_20:5,175,R2,retained_true,0.02024639654680128,2.1970714453220535e-05,0.3973599004661181,0.7993795604865694,0.33650437366671354,2.0,0.002105112367196016,0.0015876158792395012,0.06944444444444445
